CAMIS,yelp_cat,price,rating,review_count,longitude,latitude,opens,closes,is_overnight
40379890,Other,,,,,,,,False
40379894,Other,,,,,,,,False
40379920,Breakfast & Brunch,2.0,2.5,314.0,40.77737,-73.96154,700.0,2200.0,False
40379994,Other,,,,,,,,False
40380044,Venues & Event Spaces,,3.5,16.0,40.63133,-74.00291,900.0,2100.0,False
40380164,Other,,,,,,,,False
40380182,Venues & Event Spaces,,4.5,7.0,40.75088,-73.97775,,,False
40380253,American (Traditional),2.0,3.0,306.0,40.8851013183594,-73.901496887207,,,False
40380422,Other,,,,,,,,False
40380432,Bars,2.0,3.0,228.0,40.7284099,-73.99914,1330.0,2800.0,True
40380457,Tacos,2.0,3.5,876.0,40.7641288111074,-73.9882850646973,1100.0,2500.0,True
40380464,Japanese,2.0,4.0,321.0,40.67792,-73.97266,1730.0,2300.0,False
40380517,Delis,2.0,4.0,728.0,40.7879308300971,-73.9745054748688,830.0,1800.0,False
40380520,Indian,1.0,4.0,73.0,40.7128253499287,-73.801268327869,1100.0,2115.0,False
40380559,Breakfast & Brunch,2.0,3.0,109.0,40.7626833,-73.9837907,630.0,2400.0,False
40380592,Dive Bars,1.0,4.0,91.0,40.69144,-73.99786,,,False
40380628,Pizza,1.0,4.0,22.0,40.701103,-73.888107,1100.0,2200.0,False
40380657,Seafood,2.0,3.5,20.0,40.5753198544917,-73.9820553220902,1000.0,2400.0,False
40380660,Mexican,2.0,3.0,272.0,40.73195,-74.00154,1200.0,2600.0,True
40380826,Other,,,,,,,,False
40380996,Pizza,1.0,3.5,225.0,40.667031,-73.981287,1000.0,2645.0,True
40381210,Mediterranean,2.0,3.5,180.0,40.805419921875,-73.9643325805664,,,False
40381420,Other,2.0,3.5,753.0,40.7298,-73.9891899,1700.0,2530.0,True
40381551,American (New),2.0,3.5,401.0,40.69740294105,-73.993250079407,700.0,2030.0,False
40381595,Italian,3.0,4.0,109.0,40.7506055,-73.9721964,1200.0,2200.0,False
40381720,Cocktail Bars,2.0,4.0,647.0,40.726019,-73.9837551,1100.0,2600.0,True
40381797,Mexican,2.0,3.5,527.0,40.75895,-73.96268,1130.0,2330.0,False
40381811,Pubs,2.0,4.0,123.0,40.62966,-74.11079,1100.0,2330.0,False
40382052,Venues & Event Spaces,,3.0,22.0,40.576101,-74.146813,600.0,1800.0,False
40382057,Venues & Event Spaces,,4.0,115.0,40.617011,-74.020583,,,False
40382395,Bars,2.0,3.5,328.0,40.8416548272064,-73.9392976551047,1100.0,2800.0,True
40382652,Pizza,1.0,4.0,111.0,40.8195671,-73.8173523,1000.0,2400.0,False
40382802,American (Traditional),2.0,3.5,88.0,40.7558099,-73.96516,1100.0,2600.0,True
40382876,American (Traditional),1.0,4.0,11.0,40.654056,-74.004228,,,False
40382877,Chinese,1.0,3.0,72.0,40.7694396972656,-73.9886703491211,,,False
40383003,American (Traditional),2.0,3.5,198.0,40.7150622,-73.8327231,900.0,2800.0,True
40383033,American (Traditional),2.0,4.5,39.0,40.621334,-74.032249,,,False
40383044,Pizza,1.0,4.0,237.0,40.62129,-74.02659,900.0,2600.0,True
40383067,Other,2.0,3.0,395.0,40.7282344286362,-73.9836931228638,800.0,2200.0,False
40383147,Italian,3.0,4.0,187.0,40.768352,-73.748397,1700.0,2300.0,False
40383281,Pizza,1.0,3.5,433.0,40.720562,-73.7609024,1100.0,2400.0,False
40383284,Venues & Event Spaces,,4.0,74.0,40.7868,-73.81401,1200.0,2100.0,False
40383464,Lounges,4.0,4.5,2481.0,40.761557,-73.981763,1200.0,2300.0,False
40383496,Pizza,1.0,3.5,141.0,40.70566,-74.0124,900.0,1800.0,False
40383511,Bars,2.0,3.5,260.0,40.77702,-73.95354,1600.0,2800.0,True
40383609,Seafood,2.0,3.5,131.0,40.626594,-74.15844,1200.0,2300.0,False
40383737,American (Traditional),2.0,4.0,72.0,40.565179,-74.126835,,,False
40383763,Breakfast & Brunch,1.0,4.0,340.0,40.675441,-73.975135,700.0,2300.0,False
40383819,Bars,2.0,5.0,65.0,40.88976,-73.89854,1200.0,2700.0,True
40383825,Bars,2.0,4.0,426.0,40.7632,-73.98469,1200.0,2600.0,True
40383945,Pizza,2.0,3.5,35.0,40.607372,-74.163032,,,False
40384036,Coffee & Tea,1.0,2.5,16.0,40.6578730944558,-73.8896433001219,0.0,2400.0,False
40384115,Pizza,2.0,3.5,81.0,40.745605,-73.825637,1100.0,2200.0,False
40384188,Italian,2.0,3.5,756.0,40.719907,-73.997294,1130.0,2600.0,True
40384222,Other,,,,,,,,False
40384323,Coffee & Tea,2.0,3.5,90.0,40.76999,-73.78908,600.0,2100.0,False
40384340,Breakfast & Brunch,2.0,3.5,1230.0,40.73695,-73.98677,800.0,2300.0,False
40384458,Other,,,,,,,,False
40384507,Bars,1.0,3.5,20.0,40.7235984802246,-73.9509506225586,,,False
40384528,Diners,2.0,4.0,2510.0,40.7289505004883,-73.9869689941406,600.0,3000.0,True
40384575,Burgers,2.0,2.5,20.0,40.655849,-73.888983,500.0,2900.0,True
40384662,Pizza,1.0,3.5,40.0,40.61034,-73.95412,1100.0,2400.0,False
40384671,French,3.0,4.0,483.0,40.758502,-73.993413,1200.0,2400.0,False
40384820,Ice Cream & Frozen Yogurt,,2.5,4.0,40.7362084199784,-73.7125392289778,,,False
40384920,Bakeries,1.0,3.5,53.0,40.773044,-73.905395,800.0,2600.0,True
40385057,Sandwiches,2.0,3.0,44.0,40.62943,-74.0283199,1100.0,2400.0,False
40385157,Italian,2.0,3.5,133.0,40.730472,-73.9859,1200.0,2400.0,False
40385161,Bars,2.0,3.5,92.0,40.73632,-74.00817,1730.0,2800.0,True
40385461,Italian,2.0,3.0,463.0,40.7293917334589,-73.987914828836,1100.0,2800.0,True
40385515,American (Traditional),1.0,3.5,92.0,40.7567,-73.96432,800.0,2115.0,False
40385555,Other,,,,,,,,False
40385580,Italian,3.0,3.5,253.0,40.7607901227454,-73.9901704731246,1130.0,2400.0,False
40385584,Pizza,1.0,4.0,109.0,40.7582,-73.79536,1100.0,2230.0,False
40385587,American (New),2.0,3.5,89.0,40.78494,-73.95563,1100.0,2230.0,False
40385680,Caterers,,3.5,32.0,40.87618,-73.84627,1200.0,2000.0,False
40385693,Sandwiches,1.0,3.5,86.0,40.7489182792682,-73.9956529363332,700.0,1700.0,False
40385774,Sandwiches,2.0,3.5,237.0,40.6979862,-73.9917908,700.0,2600.0,True
40385852,Italian,2.0,4.0,235.0,40.749270880468,-73.977082744053,1200.0,2200.0,False
40385873,Pizza,1.0,2.5,352.0,40.7631751,-73.9815334,900.0,2900.0,True
40385885,Venues & Event Spaces,3.0,3.5,96.0,40.61668,-74.03121,1200.0,2300.0,False
40385955,Pizza,1.0,3.5,34.0,40.840336,-73.843345,1000.0,2030.0,False
40386001,Italian,3.0,3.5,123.0,40.7638675,-73.9616489,,,False
40386058,Japanese,2.0,3.5,142.0,40.549367,-74.150597,1500.0,2300.0,False
40386067,Coffee & Tea,1.0,4.0,56.0,40.545738,-74.161173,0.0,2400.0,False
40386147,Other,,,,,,,,False
40386278,Pizza,2.0,3.5,43.0,40.8370322,-73.8580406,900.0,2200.0,False
40386303,Pizza,2.0,4.0,232.0,40.66585,-73.98211,1130.0,2300.0,False
40386340,Breakfast & Brunch,2.0,3.5,212.0,40.74885,-73.99197,700.0,2330.0,False
40386425,Other,,,,,,,,False
40386428,Other,,2.5,34.0,40.7557883662295,-73.7577387181419,,,False
40386429,Other,,,,,,,,False
40386528,Italian,2.0,3.0,30.0,40.7869652404862,-73.8076377454748,1200.0,2300.0,False
40386556,American (Traditional),2.0,2.5,188.0,40.77643,-73.98186,,,False
40386569,Pizza,1.0,4.0,338.0,40.7983115,-73.9694405,1100.0,2200.0,False
40386570,Other,1.0,3.5,368.0,40.737646059353,-74.003746922366,1400.0,2800.0,True
40386612,Burgers,1.0,3.5,146.0,40.76048,-73.7698,500.0,2900.0,True
40386619,Greek,3.0,4.0,259.0,40.7406298582957,-73.9929678154494,1200.0,2300.0,False
40386646,Other,,,,,,,,False
40386672,American (New),1.0,3.0,25.0,40.877428,-73.859161,700.0,2200.0,False
40386675,Pubs,2.0,4.0,144.0,40.7460850008934,-73.9138449996237,1000.0,2800.0,True
40386722,Other,,,,,,,,False
40386747,Italian,3.0,3.5,210.0,40.7534599,-73.98842,1200.0,2300.0,False
40386793,Other,,2.5,34.0,40.7557883662295,-73.7577387181419,,,False
40386837,Burgers,1.0,2.5,17.0,40.67926,-73.88113,500.0,2900.0,True
40386976,Mexican,2.0,3.5,380.0,40.72369,-74.0045776,1000.0,2400.0,False
40386999,Italian,3.0,4.0,69.0,40.77466,-73.95724,1200.0,2300.0,False
40387027,Latin American,1.0,3.5,36.0,40.747395,-73.884338,,,False
40387143,Burgers,1.0,4.0,26.0,40.8251991271973,-73.8711395263672,500.0,2900.0,True
40387162,Italian,3.0,4.0,162.0,40.7396659851074,-73.9958267211914,1200.0,2330.0,False
40387178,Burgers,1.0,3.0,30.0,40.8589,-73.88646,500.0,2900.0,True
40387237,Other,,,,,,,,False
40387243,Pizza,2.0,3.5,111.0,40.61595,-74.13873,1130.0,2400.0,False
40387277,American (Traditional),1.0,4.0,398.0,40.72828,-73.99914,1400.0,2800.0,True
40387357,Cafes,2.0,3.0,1343.0,40.7859,-73.9766,900.0,2700.0,True
40387399,Other,,,,,,,,False
40387418,Other,,,,,,,,False
40387528,Breakfast & Brunch,1.0,2.5,19.0,40.80048,-73.91064,0.0,2400.0,False
40387746,Bars,2.0,4.5,23.0,40.61251,-74.0651199,1100.0,2600.0,True
40387754,Italian,3.0,4.0,985.0,40.765295646702,-73.98046281606,1100.0,2400.0,False
40387825,American (New),2.0,2.5,35.0,40.630917,-73.976147,700.0,2300.0,False
40387861,Diners,2.0,3.5,604.0,40.75942,-73.9917,400.0,2759.0,True
40387990,Other,,,,,,,,False
40388016,Burgers,1.0,2.0,20.0,40.833835,-73.852968,930.0,2700.0,True
40388091,Other,2.0,4.0,273.0,40.8099,-73.95856,1130.0,2330.0,False
40388194,Cocktail Bars,2.0,3.5,424.0,40.728407,-74.0052,1700.0,2400.0,False
40388218,Breakfast & Brunch,2.0,4.0,291.0,40.71972,-74.00707,1100.0,2800.0,True
40388225,Sports Bars,1.0,3.5,103.0,40.756679,-73.993507,800.0,2800.0,True
40388235,Pizza,1.0,3.5,81.0,40.7499781428052,-73.9395851508738,1000.0,2200.0,False
40388253,Pizza,2.0,3.5,3.0,40.8406705,-73.8554499,1100.0,2200.0,False
40388260,Pizza,1.0,4.5,19.0,40.6354370117188,-73.9920959472656,,,False
40388269,Burgers,1.0,3.0,10.0,40.880474,-73.841919,500.0,2900.0,True
40388270,Other,,,,,,,,False
40388321,Cocktail Bars,2.0,3.5,578.0,40.733805,-74.006488,1000.0,2400.0,False
40388386,Chinese,1.0,2.5,30.0,40.6918338686228,-73.9863190054893,,,False
40388419,Pizza,1.0,3.0,84.0,40.8047916,-73.9665391,1000.0,2630.0,True
40388578,American (Traditional),2.0,4.0,454.0,40.793975,-73.970809,1100.0,2800.0,True
40388619,Mexican,2.0,3.5,754.0,40.7380740387279,-74.002123778491,1130.0,2300.0,False
40388639,Pizza,1.0,4.0,37.0,40.70193,-73.88367,1030.0,2300.0,False
40388640,Other,,,,,,,,False
40388668,Bars,1.0,4.5,9.0,40.65098,-73.94874,,,False
40388672,Diners,2.0,3.0,146.0,40.778173,-73.961056,700.0,2200.0,False
40388784,Bars,1.0,3.5,146.0,40.7230068,-73.986042,1600.0,2800.0,True
40388787,Italian,3.0,4.0,62.0,40.7693455389848,-73.9627933502197,,,False
40388808,Diners,2.0,3.5,269.0,40.6952,-73.99623,700.0,2300.0,False
40388818,Other,,,,,,,,False
40388823,American (Traditional),3.0,4.0,247.0,40.62156,-74.03201,1130.0,2300.0,False
40388828,Barbeque,2.0,3.0,462.0,40.728651,-73.987427,1100.0,2300.0,False
40388863,Italian,3.0,3.0,91.0,40.7603,-73.98856,1200.0,2400.0,False
40388901,Breakfast & Brunch,1.0,3.5,236.0,40.71977,-73.98787,700.0,2300.0,False
40388935,Bars,2.0,4.0,961.0,40.729299,-73.9878008,1800.0,2700.0,True
40389011,Breakfast & Brunch,1.0,2.5,15.0,40.8687663,-73.8232916,0.0,2400.0,False
40389114,Pizza,1.0,4.0,398.0,40.7662658691406,-73.9872665405273,1100.0,2300.0,False
40389138,Pizza,1.0,3.5,18.0,40.736145,-74.0015335,,,False
40389175,Other,,,,,,,,False
40389243,Italian,2.0,3.5,181.0,40.7646068,-73.9845812,1200.0,2330.0,False
40389356,Breakfast & Brunch,2.0,2.5,749.0,40.80545,-73.9654599,0.0,2500.0,True
40389455,Other,2.0,3.5,82.0,40.7602507065228,-73.9657306649645,,,False
40389504,Barbeque,2.0,3.0,325.0,40.7701007938321,-73.9600488014371,1130.0,2200.0,False
40389681,Italian,2.0,2.5,28.0,40.516627,-74.234482,1100.0,2300.0,False
40389701,Pizza,1.0,4.0,374.0,40.72697,-73.89564,1000.0,2600.0,True
40389732,Other,,,,,,,,False
40389807,Sandwiches,1.0,3.5,47.0,40.706133,-74.011635,600.0,1700.0,False
40389819,Diners,2.0,3.0,104.0,40.719062,-73.842567,800.0,2230.0,False
40389881,American (Traditional),2.0,2.5,155.0,40.582715,-73.838478,900.0,2300.0,False
40389900,Coffee & Tea,1.0,5.0,42.0,40.71568,-73.99079,800.0,1600.0,False
40389903,Italian,3.0,4.0,306.0,40.691356,-73.991905,1130.0,2300.0,False
40389907,Other,,,,,,,,False
40389994,Pizza,1.0,3.5,340.0,40.7221,-73.99642,1100.0,2800.0,True
40390163,Mexican,2.0,3.5,1334.0,40.7192464187592,-73.8422552802263,1200.0,2759.0,True
40390185,Other,,,,,,,,False
40390186,Bars,2.0,2.5,252.0,40.7924512,-73.9736557,1500.0,2800.0,True
40390209,Indian,2.0,3.5,340.0,40.727119,-73.988349,1200.0,2400.0,False
40390232,Chinese,2.0,3.5,89.0,40.7321222,-73.8490004,,,False
40390241,Italian,2.0,4.0,185.0,40.764232,-73.771625,1130.0,2300.0,False
40390266,Venues & Event Spaces,,4.0,42.0,40.82905,-73.81982,900.0,2400.0,False
40390409,Sandwiches,1.0,4.0,30.0,40.8135833740234,-73.9558029174805,600.0,3000.0,True
40390536,Indian,2.0,4.0,182.0,40.57219,-74.11273,1130.0,2300.0,False
40390653,Chinese,2.0,3.5,248.0,40.693573,-73.966702,1100.0,2600.0,True
40390696,Coffee & Tea,2.0,3.5,487.0,40.75015,-73.9863,1100.0,2900.0,True
40390729,Breakfast & Brunch,1.0,4.0,10.0,40.6698499,-73.91044,600.0,1600.0,False
40390758,Burgers,1.0,2.5,23.0,40.70519,-73.73945,500.0,2900.0,True
40390850,Italian,2.0,3.5,47.0,40.596492767334,-74.0849761962891,1130.0,2300.0,False
40390902,Breakfast & Brunch,2.0,3.5,387.0,40.74979,-73.97757,600.0,3000.0,True
40390973,Bakeries,1.0,3.5,27.0,40.746986753616,-73.8893153517573,700.0,2030.0,False
40391002,Breakfast & Brunch,1.0,3.0,226.0,40.74782,-73.97618,530.0,2000.0,False
40391032,Cafes,3.0,4.0,218.0,40.7678122049352,-73.9119970122338,1300.0,2200.0,False
40391060,Bars,2.0,3.0,134.0,40.774544,-73.95733,1000.0,2600.0,True
40391086,Pizza,1.0,3.0,36.0,40.6439557,-74.077466,,,False
40391092,Cafes,,2.5,3.0,40.7655774964612,-73.9525304957831,,,False
40391121,Other,,,,,,,,False
40391143,Bakeries,2.0,4.0,679.0,40.75949,-73.99332,800.0,2000.0,False
40391154,Other,,,,,,,,False
40391205,Pizza,1.0,3.5,25.0,40.603598,-73.995365,1000.0,2200.0,False
40391259,Bakeries,2.0,4.0,167.0,40.691,-73.81368,630.0,2400.0,False
40391271,Breakfast & Brunch,1.0,3.0,56.0,40.760359,-73.7313106,600.0,1900.0,False
40391272,Caribbean,2.0,4.5,22.0,40.8642807006836,-73.91943359375,,,False
40391284,Other,,4.0,4.0,40.7553244382143,-73.9813408255577,,,False
40391304,Venues & Event Spaces,,4.0,54.0,40.628761,-74.023527,1000.0,2100.0,False
40391339,American (Traditional),2.0,3.0,100.0,40.78748,-73.95379,630.0,2130.0,False
40391350,Pizza,1.0,4.0,75.0,40.727951,-73.7108765,1130.0,2130.0,False
40391383,Other,,,,,,,,False
40391417,Irish Pub,2.0,3.0,121.0,40.7109609599419,-74.0062901871025,1200.0,2700.0,True
40391498,Other,,,,,,,,False
40391531,Coffee & Tea,2.0,3.5,884.0,40.738175114449,-74.001898149974,930.0,2200.0,False
40391594,Japanese,2.0,4.0,549.0,40.725315,-73.984436,1700.0,2430.0,True
40391639,Coffee & Tea,1.0,2.5,17.0,40.8063345654647,-73.9256695657969,0.0,2400.0,False
40391695,Pizza,3.0,4.0,179.0,40.759994,-73.989025,1130.0,2330.0,False
40391699,Breakfast & Brunch,1.0,4.0,761.0,40.77444,-73.95447,600.0,2000.0,False
40391714,Burgers,1.0,2.5,51.0,40.75589,-73.87943,500.0,2900.0,True
40391745,Hotels,2.0,3.5,95.0,40.754734,-73.973358,0.0,2400.0,False
40391808,Breakfast & Brunch,2.0,4.0,60.0,40.63536,-73.7404,700.0,2400.0,False
40391824,Other,,5.0,1.0,40.60375,-74.16907,,,False
40391857,Italian,2.0,4.0,86.0,40.573864,-74.115566,1200.0,2330.0,False
40391913,Other,,5.0,9.0,40.765258,-73.978675,,,False
40391979,Breakfast & Brunch,2.0,2.5,25.0,40.75775,-73.9631,,,False
40392063,Sports Bars,1.0,3.5,70.0,40.7493849,-73.995856,1100.0,2800.0,True
40392140,Pizza,1.0,4.5,28.0,40.54392,-74.16512,,,False
40392162,Other,,,,,,,,False
40392256,Other,,,,,,,,False
40392285,Other,,,,,,,,False
40392313,Italian,2.0,3.5,44.0,40.582986,-74.097047,1200.0,2300.0,False
40392339,Bakeries,1.0,4.5,1357.0,40.80251,-73.96745,600.0,2100.0,False
40392384,Other,,,,,,,,False
40392388,Delis,1.0,3.0,363.0,40.77759,-73.95033,,,False
40392410,Coffee & Tea,1.0,2.5,20.0,40.707304,-73.80218,0.0,2400.0,False
40392496,Breakfast & Brunch,2.0,4.0,976.0,40.7362899,-74.00344,930.0,2230.0,False
40392668,Other,,,,,,,,False
40392690,Italian,3.0,4.0,153.0,40.7692581,-73.9826142,1200.0,2400.0,False
40392721,Chinese,,4.0,3.0,40.75024,-73.86314,,,False
40392724,Other,,,,,,,,False
40392766,Pizza,2.0,3.0,12.0,40.61986,-73.90691,700.0,2200.0,False
40392834,Mexican,2.0,3.0,534.0,40.73364,-73.99324,1130.0,2800.0,True
40392872,American (Traditional),2.0,4.0,502.0,40.73825,-73.98321,1100.0,2800.0,True
40392895,Breakfast & Brunch,2.0,3.5,104.0,40.72452,-74.00578,600.0,1800.0,False
40392927,Venues & Event Spaces,4.0,4.0,38.0,40.577178,-73.964874,1500.0,2600.0,True
40392939,Other,,,,,,,,False
40393038,Other,,,,,,,,False
40393044,Italian,4.0,4.0,265.0,40.7627823203802,-73.9654829353094,1200.0,2330.0,False
40393051,Other,2.0,3.5,40.0,40.747498,-73.887049,1600.0,2800.0,True
40393093,Other,2.0,2.5,54.0,40.7017015354619,-73.8053769110092,600.0,2400.0,False
40393118,Chinese,2.0,3.5,88.0,40.79372,-73.971954,1200.0,2330.0,False
40393154,Other,,,,,,,,False
40393243,Mexican,1.0,4.0,159.0,40.685341,-73.994661,1100.0,2300.0,False
40393303,French,3.0,2.5,226.0,40.7805,-73.9587,1130.0,2230.0,False
40393378,Breakfast & Brunch,2.0,3.0,410.0,40.7705399,-73.95981,730.0,2200.0,False
40393395,Diners,2.0,3.5,392.0,40.74608,-73.9458499,0.0,2400.0,False
40393413,Pizza,1.0,4.0,91.0,40.5835457,-73.9506989,,,False
40393427,Other,,,,,,,,False
40393488,Pizza,2.0,3.5,243.0,40.74579,-73.98474,1000.0,2300.0,False
40393519,American (Traditional),2.0,3.5,550.0,40.73247,-74.00163,1130.0,2759.0,True
40393532,Bars,1.0,3.5,17.0,40.628307,-74.029418,1200.0,2800.0,True
40393558,Irish Pub,2.0,3.5,102.0,40.7399356411196,-73.9824194166258,1100.0,2800.0,True
40393561,Diners,1.0,3.5,51.0,40.6428,-73.97981,,,False
40393563,Other,,1.5,47.0,40.87312,-73.85204,1000.0,2700.0,True
40393570,Italian,2.0,3.5,324.0,40.76003,-73.98291,1130.0,2200.0,False
40393591,Pizza,2.0,3.5,279.0,40.7472138000271,-74.0042828600478,1130.0,2300.0,False
40393679,Colombian,2.0,4.0,18.0,40.755981,-73.883418,,,False
40393688,Latin American,1.0,2.5,86.0,40.8275999,-73.92424,600.0,2600.0,True
40393712,Japanese,2.0,4.0,627.0,40.72927,-73.98585,1200.0,2330.0,False
40393725,American (Traditional),3.0,3.5,598.0,40.71961,-74.00991,1100.0,2330.0,False
40393742,Other,,,,,,,,False
40393753,Breakfast & Brunch,1.0,5.0,22.0,40.696327,-73.904907,600.0,1730.0,False
40393761,Other,,,,,,,,False
40393772,Other,,,,,,,,False
40393787,Coffee & Tea,1.0,2.0,11.0,40.70033,-73.90565,600.0,2230.0,False
40393832,Sports Bars,1.0,4.5,13.0,40.7292,-73.89993,1130.0,2800.0,True
40393855,Other,,,,,,,,False
40393905,Pubs,2.0,3.5,34.0,40.73574,-73.881301,1100.0,2800.0,True
40393977,Pizza,1.0,3.5,39.0,40.664924,-73.923379,1000.0,2200.0,False
40393985,Italian,2.0,4.0,370.0,40.742935,-73.951929,1130.0,2300.0,False
40394007,Other,,,,,,,,False
40394028,Italian,3.0,4.0,34.0,40.6176699,-73.93189,30.0,2400.0,False
40394030,Diners,1.0,4.0,105.0,40.88038,-73.90906,,,False
40394037,Burgers,1.0,3.5,29.0,40.7117453566543,-73.7865202434052,500.0,2900.0,True
40394054,Kosher,2.0,4.0,27.0,40.625220664796,-73.9616088759751,,,False
40394068,Burgers,2.0,3.5,499.0,40.767524,-73.899296,700.0,2600.0,True
40394110,American (Traditional),2.0,4.5,197.0,40.7589,-73.91941,800.0,2800.0,True
40394176,Breakfast & Brunch,2.0,2.5,211.0,40.74361,-73.97927,800.0,2900.0,True
40394207,French,2.0,4.0,208.0,40.78521,-73.95595,1100.0,2230.0,False
40394258,Italian,3.0,3.5,107.0,40.611598,-74.010337,1200.0,2300.0,False
40394329,Pizza,2.0,3.5,105.0,40.617634,-73.931864,1100.0,2400.0,False
40394357,Pizza,1.0,2.5,78.0,40.7481388586057,-73.9736187458038,930.0,2300.0,False
40394392,Italian,2.0,4.0,541.0,40.7378601855952,-74.0058052539825,1800.0,2330.0,False
40394401,French,2.0,3.5,229.0,40.736389,-73.997146,1100.0,2600.0,True
40394518,Wine Bars,2.0,4.0,81.0,40.72073,-73.73233,1100.0,2300.0,False
40394555,Italian,2.0,4.0,608.0,40.7494655,-73.7077316,1130.0,2300.0,False
40394560,Japanese,2.0,4.0,407.0,40.7289699,-73.99837,1200.0,2300.0,False
40394566,Other,,,,,,,,False
40394600,American (Traditional),1.0,4.5,15.0,40.5873819,-73.81143,600.0,1700.0,False
40394701,Other,,,,,,,,False
40394749,Sandwiches,2.0,4.0,174.0,40.77776,-73.98035,1000.0,2200.0,False
40394761,Bakeries,1.0,3.5,23.0,40.893601,-73.856956,700.0,2100.0,False
40394762,Other,,,,,,,,False
40394770,Other,,1.0,1.0,40.901583,-73.85701,,,False
40394838,Bars,,3.5,3.0,40.8966214,-73.8553522,,,False
40394916,Dominican,1.0,4.0,48.0,40.70863,-73.95814,,,False
40394962,Venues & Event Spaces,,4.5,128.0,40.6533378,-73.8381428,1000.0,2100.0,False
40395023,Dim Sum,2.0,3.5,2305.0,40.7159552385198,-73.9971831076206,930.0,2200.0,False
40395036,Other,,1.5,115.0,40.7762107849121,-73.8739700317383,0.0,2400.0,False
40395055,Italian,3.0,3.5,2811.0,40.76083,-73.98981,1130.0,2400.0,False
40395079,Dive Bars,1.0,4.0,1078.0,40.76004,-73.99182,800.0,2800.0,True
40395087,Breakfast & Brunch,2.0,3.5,438.0,40.709375,-73.830072,1200.0,2500.0,True
40395093,Dive Bars,1.0,2.5,231.0,40.7285899,-73.98499,1230.0,2800.0,True
40395110,Pizza,2.0,3.5,175.0,40.6543905342691,-73.8390183025516,1100.0,2400.0,False
40395122,Other,,,,,,,,False
40395140,Pizza,1.0,4.5,4.0,40.6373927,-73.919349,1100.0,2200.0,False
40395211,American (Traditional),2.0,4.5,78.0,40.726043,-73.989936,1100.0,2800.0,True
40395218,Other,,,,,,,,False
40395239,Italian,2.0,4.0,47.0,40.751925391184,-73.7022583186626,1130.0,2200.0,False
40395298,American (Traditional),2.0,2.5,211.0,40.721406,-73.8446537777781,,,False
40395310,Other,,,,,,,,False
40395313,Coffee & Tea,1.0,4.0,33.0,40.62726,-74.01396,700.0,1945.0,False
40395333,American (Traditional),1.0,3.5,66.0,40.60493,-73.979896,1130.0,2130.0,False
40395343,French,3.0,3.0,397.0,40.7226295,-74.0037455,800.0,2400.0,False
40395366,Donuts,1.0,4.5,126.0,40.63369,-74.02109,600.0,1800.0,False
40395375,Other,,3.0,6.0,40.7458000183105,-73.8838424682617,,,False
40395480,Bars,2.0,3.0,124.0,40.76236,-73.92567,1030.0,2800.0,True
40395505,Other,,3.5,3.0,40.69494,-73.73869,,,False
40395511,Burgers,1.0,3.0,33.0,40.840439,-73.8413438,500.0,2900.0,True
40395516,Donuts,1.0,4.0,137.0,40.7429102207474,-73.9191103766829,0.0,2400.0,False
40395525,Breakfast & Brunch,1.0,4.5,15.0,40.62625,-73.97611,500.0,1600.0,False
40395554,Juice Bars & Smoothies,1.0,3.5,39.0,40.56033,-74.16889,0.0,2400.0,False
40395568,American (Traditional),,5.0,7.0,40.67928,-73.99539,,,False
40395597,Pizza,1.0,3.0,126.0,40.741104,-73.879554,,,False
40395653,Coffee & Tea,1.0,1.5,7.0,40.872894,-73.878677,600.0,2330.0,False
40395723,Pizza,2.0,3.5,196.0,40.7709421554512,-73.9873045515683,500.0,2400.0,False
40395774,Pizza,1.0,3.0,65.0,40.686637,-73.990783,1100.0,2300.0,False
40395826,Other,2.0,4.0,192.0,40.662645,-73.9847769,1600.0,2330.0,False
40395858,Bars,2.0,3.0,235.0,40.76937,-73.77356,1200.0,2500.0,True
40395865,Pizza,1.0,4.0,25.0,40.6156277,-73.9445848,1100.0,2100.0,False
40395872,Latin American,2.0,2.5,111.0,40.8262,-73.95094,900.0,2300.0,False
40395882,Burgers,1.0,3.0,26.0,40.67982,-73.8405,500.0,2900.0,True
40395892,American (Traditional),2.0,3.5,461.0,40.771146,-73.956228,1130.0,2759.0,True
